"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"31301","ME 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","William Chavez","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME595",""
"31302","ME 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Navid Mojtabai","9","10","1","0","N/A","https://catalog.nmt.edu/courses/ME595",""
"31303","ME 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Pedram Roghanchi","8","10","2","0","N/A","https://catalog.nmt.edu/courses/ME595",""
"31304","ME 595-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Wenfeng Li","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME595",""
"31305","ME 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Virginia T. McLemore","9","10","1","0","N/A","https://catalog.nmt.edu/courses/ME595",""
"31306","ME 595-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Mohammad R. Razavi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME595",""
"31835","MUSC 1110-01D","DE","","05/15/2023-06/02/2023","","WEB-V","3","CLAS","Music Appreciation: Jazz","Edward S. Pias","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MUSC1110",""
"30767","MUSC 1130-01A","DE","","01/16/2023-05/09/2023","","WEB-V","3","CLAS","Music Appreciation: Wstrn Mus","Edward S. Pias","3","55","52","2","$25","https://catalog.nmt.edu/courses/MUSC1130",""
"30768","MUSC 1210-01A","DE","","01/16/2023-05/09/2023","","WEB-V","3","CLAS","Fundamentals of Music","Gaby Benalil","2","25","23","0","$25","https://catalog.nmt.edu/courses/MUSC1210",""
"31487","MUSC 1210-02A","DE","","01/16/2023-05/09/2023","","WEB-V","3","CLAS","Fundamentals of Music(fresh)","Gaby Benalil","7","25","18","0","$25","https://catalog.nmt.edu/courses/MUSC1210",""
"30769","MUS 189-01A","A","","01/16/2023-05/09/2023","","WEB-V","1","CLAS","Intro to Counterpoint & Harm I","Gaby Benalil","30","30","0","0","$25","https://catalog.nmt.edu/courses/MUS189",""
"30699","MUS 300-01A","DE","","01/16/2023-05/09/2023","","WEB-V","3","CLAS","Music Theory","Gaby Benalil & William Stone","2","5","3","0","$45","https://catalog.nmt.edu/courses/MUS300",""
"30700","MUS 300L-01A","DE","","01/16/2023-05/09/2023","","WEB-V","1","CLAS","Music Theory Lab","Gaby Benalil","2","5","3","0","$45","https://catalog.nmt.edu/courses/MUS300",""
"31323","MUS 342-01","M","T R","01/16/2023-05/09/2023","1100-1215","RH 232","1","CLAS","Jazz Ensemble","Gaby Benalil","26","30","4","0","$45","https://catalog.nmt.edu/courses/MUS342",""
"30511","MUS 351-01","M","T R","01/16/2023-05/09/2023","1230-1315","RH 232","1","CLAS","Chamber Orchestra","Gaby Benalil","21","30","9","0","$45","https://catalog.nmt.edu/courses/MUS351",""
"30582","MUS 351-02","M","T R","01/16/2023-05/09/2023","1230-1315","RH 232","1","CLAS","Chamber Orchestra Scholarship","Gaby Benalil","30","30","0","0","$25","https://catalog.nmt.edu/courses/MUS351",""
"31738","OPT 300-01","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 101","4","CLAS","Introduction to Optics","Scott Teare","21","30","9","0","$55","https://catalog.nmt.edu/courses/OPT300",""
"31069","PETR 111L-01","M","M","01/16/2023-05/09/2023","1430-1630","SPEARE 5","1","CLAS","Computer Apps Petro Eng Lab","Hamid Rahnema","0","10","10","0","$150","https://catalog.nmt.edu/courses/PETR111",""
"30170","PETR 245-01","M","M W F","01/16/2023-05/09/2023","1000-1050","MSEC 367","3","CLAS","Petroleum Fluids","Hamid Rahnema","1","10","9","0","N/A","https://catalog.nmt.edu/courses/PETR245",""
"30391","PETR 245L-01","M","M","01/16/2023-05/09/2023","1650-1850","MSEC 395","1","CLAS","Petroleum Fluid Laboratory","Hamid Rahnema","2","10","8","0","$150","https://catalog.nmt.edu/courses/PETR245",""
"30168","PETR 370-01","M","M W","01/16/2023-05/09/2023","0900-0950","MSEC 367","3","CLAS","Formation Evaluation","Sajjad Esmaeilpour","9","15","6","0","N/A","https://catalog.nmt.edu/courses/PETR370",""
"30169","PETR 370L-01","M","M","01/16/2023-05/09/2023","1400-1630","MSEC 395","0","CLAS","Formation Evaluation Lab","Sajjad Esmaeilpour","9","15","6","0","$150","https://catalog.nmt.edu/courses/PETR370",""
"30392","PETR 413-01","M","T R","01/16/2023-05/09/2023","1230-1345","MSEC 367","3","CLAS","Well Design","Tan Nguyen","10","15","5","0","N/A","https://catalog.nmt.edu/courses/PETR413",""
"30171","PETR 425-01","M","M","01/16/2023-05/09/2023","1400-1450","MSEC 367","3","CLAS","Well Completion","Thomas Engler","2","15","13","0","N/A","https://catalog.nmt.edu/courses/",""
"30171","PETR 425-01","M","M W","01/16/2023-05/09/2023","1000-1050","MSEC 367","3","CLAS","Well Completion","Thomas Engler","2","15","13","0","N/A","https://catalog.nmt.edu/courses/PETR425",""
"30543","PETR 425L-01","M","T","01/16/2023-05/09/2023","1400-1630","MSEC 363","1","CLAS","Well Completions Lab","Tan Nguyen","4","15","11","0","$150","https://catalog.nmt.edu/courses/PETR425",""
"30172","PETR 445-01","M","M W F","01/16/2023-05/09/2023","1300-1350","MSEC 367","3","CLAS","Reservoir Engineering II","Her Yuan Chen","10","15","5","0","N/A","https://catalog.nmt.edu/courses/PETR445",""
"30544","PETR 450-01","M","T R","01/16/2023-05/09/2023","0930-1045","JONESA 102","3","CLAS","Well Performance","Sajjad Esmaeilpour","10","15","5","0","N/A","https://catalog.nmt.edu/courses/PETR450",""
"30545","PETR 472-01","M","W","01/16/2023-05/09/2023","1400-1700","MSEC 367","3","CLAS","Capstone Design II","Thomas Engler","4","15","11","0","N/A","https://catalog.nmt.edu/courses/PETR472",""
"31825","PETR 491-02","M","","02/13/2023-05/09/2023","","","1","CLAS","intro to reservoir eng I","Hamid Rahnema","0","1","1","0","N/A","https://catalog.nmt.edu/courses/PETR491",""
"31781","PETR 491-2","M","","01/16/2023-05/09/2023","","","1","CLAS","Dynamic Core Flood Studies","Hamid Rahnema","0","1","1","0","N/A","https://catalog.nmt.edu/courses/PETR491",""
"31667","PETR 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Robert Balch","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31668","PETR 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Her Yuan Chen","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31669","PETR 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Thomas Engler","0","1","1","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31670","PETR 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Tan Nguyen","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31671","PETR 500-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Randall S. Seright","0","1","1","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31672","PETR 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Reid Grigg","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31673","PETR 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Jianjia Yu","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31674","PETR 500-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Guoyin Zhang","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31675","PETR 500-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","William Ampomah","1","4","3","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31676","PETR 500-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Hamid Rahnema","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"31677","PETR 500-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Sajjad Esmaeilpour","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR500",""
"30588","PETR 571-01","M","T","01/16/2023-05/09/2023","0800-1050","MSEC 367","3","CLAS","Advance Drilling Engineering","Tan Nguyen","10","10","0","0","$35","https://catalog.nmt.edu/courses/PETR571",""
"31064","PETR 571-02","M","R","01/16/2023-05/09/2023","0800-1050","SPEARE 16","3","CLAS","CO2 EOR & Sequestration","William Ampomah","11","20","9","0","$35","https://catalog.nmt.edu/courses/PETR571",""
"31678","PETR 581-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Robert Balch","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31679","PETR 581-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Her Yuan Chen","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31680","PETR 581-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Thomas Engler","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31681","PETR 581-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Tan Nguyen","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31682","PETR 581-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Randall S. Seright","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31683","PETR 581-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Reid Grigg","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31684","PETR 581-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Jianjia Yu","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31685","PETR 581-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Guoyin Zhang","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31686","PETR 581-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","William Ampomah","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31687","PETR 581-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Hamid Rahnema","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31688","PETR 581-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study","Sajjad Esmaeilpour","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31833","PETR 581-18","M","","04/17/2023-05/09/2023","","","2","CLAS","Fluid Compatibility Test","Hamid Rahnema","1","1","0","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"31834","PETR 581-19","M","","03/20/2023-05/09/2023","","","2","CLAS","Fluid Compatibility Test","Hamid Rahnema","0","1","1","0","N/A","https://catalog.nmt.edu/courses/PETR581",""
"30128","PETR 590-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30129","PETR 590-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30253","PETR 590-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Thomas Engler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30254","PETR 590-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","William Ampomah","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30349","PETR 590-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Tan Nguyen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30130","PETR 590-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Randall S. Seright","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30313","PETR 590-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Hamid Rahnema","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30558","PETR 590-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30563","PETR 590-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30591","PETR 590-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"31093","PETR 590-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Sajjad Esmaeilpour","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR590",""
"30131","PETR 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30132","PETR 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30248","PETR 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Thomas Engler","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30255","PETR 591-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30350","PETR 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Tan Nguyen","5","10","5","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30133","PETR 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Randall S. Seright","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30308","PETR 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Hamid Rahnema","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30559","PETR 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30562","PETR 591-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","William Ampomah","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30564","PETR 591-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"31094","PETR 591-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Sajjad Esmaeilpour","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR591",""
"30134","PETR 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30135","PETR 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30256","PETR 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Thomas Engler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"31095","PETR 595-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Sajjad Esmaeilpour","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30351","PETR 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Tan Nguyen","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30136","PETR 595-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Randall S. Seright","9","10","1","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30314","PETR 595-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Hamid Rahnema","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30560","PETR 595-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30565","PETR 595-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30592","PETR 595-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","William Ampomah","8","10","2","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"30959","PETR 595-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR595",""
"31028","PHIL 382-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 124","3","CLAS","Ethics in Computing and IT","Christopher J. ChoGlueck","0","8","8","0","$25","https://catalog.nmt.edu/courses/PHIL382",""
"31029","PHIL 382-02","M","M W F","01/16/2023-05/09/2023","1300-1350","CRAMER 120","3","CLAS","Ethics in Computing and IT","Christopher J. ChoGlueck","0","6","6","0","$25","https://catalog.nmt.edu/courses/PHIL382",""
"31489","PHIL 489-01D","DE","M","01/16/2023-05/09/2023","1415-1645","WEB-V","3","CLAS","Ethic & Soc Issu in Sci & Tech","Christopher J. ChoGlueck","4","10","6","0","$25","https://catalog.nmt.edu/courses/PHIL489",""
"31076","PHED 1110-01","M","M W","01/16/2023-05/09/2023","1900-1955","GYM 1","1","CLAS","Beginning Belly Dancing","Julie Johnson","23","25","2","0","$25","https://catalog.nmt.edu/courses/PHED1110",""
"31078","PHED 1140-01","M","T R","01/16/2023-05/09/2023","1730-1825","MACEY","1","CLAS","Zumba","Dana L. Chavez","13","30","17","0","$25","https://catalog.nmt.edu/courses/PHED1140",""
"31079","PHED 1210-01","M","M W","01/16/2023-05/09/2023","1800-1855","GYM","1","CLAS","Basketball","Bradley C. Hofmann","8","30","22","0","$25","https://catalog.nmt.edu/courses/PHED1210",""
"31113","PHED 1230-01","M","M W","01/16/2023-05/09/2023","0630-0730","GYM","1","CLAS","Individual Sport: Spinning","Kim C. Padilla","9","12","3","0","$25","https://catalog.nmt.edu/courses/PHED1230",""
"31114","PHED 1230-02","M","T R","01/16/2023-05/09/2023","0630-0730","GYM","1","CLAS","Individual Sport: Spinning","Kim C. Padilla","5","12","7","0","$25","https://catalog.nmt.edu/courses/PHED1230",""
"31115","PHED 1230-03","M","M W","01/16/2023-05/09/2023","1200-1300","GYM","1","CLAS","Individual Sport: Spinning","Sara R. Demorest","7","12","5","0","$25","https://catalog.nmt.edu/courses/PHED1230",""
"31116","PHED 1230-04","M","T R","01/16/2023-05/09/2023","1200-1300","GYM","1","CLAS","Individual Sport: Spinning","Sara R. Demorest","4","12","8","0","$25","https://catalog.nmt.edu/courses/PHED1230",""
"31348","PHED 1230-05","M","M W","01/16/2023-05/09/2023","1730-1830","GYM","1","CLAS","Individual Sport: Spinning","Kim C. Padilla","7","12","5","0","$25","https://catalog.nmt.edu/courses/PHED1230",""
"31117","PHED 1290-01","M","M W","01/16/2023-05/09/2023","2000-2055","GYM","1","CLAS","Indoor Soccer","Bradley C. Hofmann","3","30","27","0","$25","https://catalog.nmt.edu/courses/PHED1290",""
"31119","PHED 1290-03","M","M W","01/16/2023-05/09/2023","2100-2155","GYM","1","CLAS","Indoor Soccer","Bradley C. Hofmann","13","30","17","0","$25","https://catalog.nmt.edu/courses/PHED1290",""
"31120","PHED 1290-04","M","R","01/16/2023-05/09/2023","1630-1730","FIELD","1","CLAS","Rugby","Christopher Hathaway","16","20","4","0","$25","https://catalog.nmt.edu/courses/",""
"31120","PHED 1290-04","M","T","01/16/2023-05/09/2023","1630-1730","SPEARE 19","1","CLAS","Rugby","Christopher Hathaway","16","20","4","0","$25","https://catalog.nmt.edu/courses/PHED1290",""
"31121","PHED 1410-01","M","T R","01/16/2023-05/09/2023","1200-1300","GYM 1","1","CLAS","Flow Yoga","Melissa Begay","8","25","17","0","$25","https://catalog.nmt.edu/courses/PHED1410",""
"31122","PHED 1410-02","M","M W","01/16/2023-05/09/2023","1705-1800","SPEARE 113","1","CLAS","Beginning Yoga","Margaret A. Griffin-Taylor","-2","20","22","0","$25","https://catalog.nmt.edu/courses/PHED1410",""
"31123","PHED 1410-03","M","T R","01/16/2023-05/09/2023","1715-1810","WEB-V","1","CLAS","Slo Flo Yoga","Margaret A. Griffin-Taylor","6","20","14","0","$15","https://catalog.nmt.edu/courses/PHED1410",""
"31124","PHED 1420-01","M","M W","01/16/2023-05/09/2023","1600-1655","SPEARE 113","1","CLAS","Stretch and Relaxation","Margaret A. Griffin-Taylor","1","20","19","0","$25","https://catalog.nmt.edu/courses/PHED1420",""
"31349","PHED 1430-01","M","M W","01/16/2023-05/09/2023","1200-1255","GYM EAST GYM","1","CLAS","Pilates","Carrie A. Marsyla","3","30","27","0","$25","https://catalog.nmt.edu/courses/PHED1430",""
"31126","PHED 1440-01","M","T R","01/16/2023-05/09/2023","1700-1755","TORRES","1","CLAS","Tai Chi Chuan/All Ages","Douglas G. Corpolongo","15","25","10","0","$25","https://catalog.nmt.edu/courses/PHED1440",""
"31780","PHED 1440-02","M","T R","01/16/2023-05/09/2023","1600-1655","TORRES","1","CLAS","Self Defense","Douglas G. Corpolongo","20","25","5","0","$25","https://catalog.nmt.edu/courses/PHED1440",""
"31127","PHED 1510-01","M","T R","01/16/2023-05/09/2023","1900-1955","GYM","1","CLAS","Weightlifting","Robert J. Adams","1","25","24","0","$25","https://catalog.nmt.edu/courses/PHED1510",""
"31128","PHED 1510-02","M","T R","01/16/2023-05/09/2023","2000-2055","GYM","1","CLAS","Weightlifting","Robert J. Adams","0","25","25","0","$25","https://catalog.nmt.edu/courses/PHED1510",""
"31129","PHED 1710-01","M","M W","01/16/2023-05/09/2023","1800-1855","FIDEL","1","CLAS","Taijutsu","Alexander D. George","16","25","9","0","$25","https://catalog.nmt.edu/courses/PHED1710",""
"31080","PHED 1910-01","M","T R","01/16/2023-05/09/2023","1300-1355","GOLF","1","CLAS","Beginning Golf","Clemente S. Grijalva","-2","15","17","2","$225","https://catalog.nmt.edu/courses/PHED1910",""
"31130","PHED 1910-03","M","M","01/16/2023-05/09/2023","1930-2100","TENNIS","1","CLAS","Archery","Brian P. Olney","0","25","25","1","$40","https://catalog.nmt.edu/courses/PHED1910",""
"31406","PHED 1910-07","M","T","01/16/2023-05/09/2023","1350-1650","GYM","1","CLAS","Beginning Rock Climbing","Scott M. Roberts","0","10","10","0","$65","https://catalog.nmt.edu/courses/PHED1910",""
"31198","PHED 2910-02","M","T R","01/16/2023-05/09/2023","1100-1155","GOLF","1","CLAS","Intermediate Golf","Clemente S. Grijalva","8","15","7","0","$225","https://catalog.nmt.edu/courses/PHED2910",""
"31752","PHYS 0189-01","M","T R","01/16/2023-05/09/2023","0800-0915","WORKC 109","3","CLAS","Physics for Everyone","Van Romero","20","25","5","0","N/A","https://catalog.nmt.edu/courses/PHYS0189",""
"31753","PHYS 0189L-01","M","R","01/16/2023-05/09/2023","1100-1300","WEIR 132","1","CLAS","Physics for Everyone Lab","John G. Pantuso & Van Romero","23","25","2","0","N/A","https://catalog.nmt.edu/courses/PHYS0189",""
"30787","PHYS 1310-01","M","T R","01/16/2023-05/09/2023","0930-1045","WORKC 101","4","CLAS","Calculus-based Physics I","Minnie Y. Mao & Genna Crom","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30788","PHYS 1310-02","M","T R","01/16/2023-05/09/2023","0930-1045","WORKC 101","4","CLAS","Calculus-based Physics I","Minnie Y. Mao & Genna Crom","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30789","PHYS 1310-03","M","T R","01/16/2023-05/09/2023","0930-1045","WORKC 101","4","CLAS","Calculus-based Physics I","Minnie Y. Mao & Rebecca Proni","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30790","PHYS 1310-04","M","M W F","01/16/2023-05/09/2023","1100-1150","WORKC 101","4","CLAS","Calculus-based Physics I","Ryan P. Norris & Megan Y. Hein","3","25","22","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30791","PHYS 1310-05","M","M W F","01/16/2023-05/09/2023","1100-1150","WORKC 101","4","CLAS","Calculus-based Physics I","Ryan P. Norris & Megan Y. Hein","12","25","13","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30792","PHYS 1310-06","M","M W F","01/16/2023-05/09/2023","1100-1150","WORKC 101","4","CLAS","Calculus-based Physics I","Ryan P. Norris & Nirupam Roy","17","25","8","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30793","PHYS 1310L-01","M","M","01/16/2023-05/09/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","David T. Frothingham & Carlos S. Lopez Carrillo","1","16","15","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30794","PHYS 1310L-02","M","M","01/16/2023-05/09/2023","1630-1850","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Francisco-Rey A. Pedroza & Carlos S. Lopez Carrillo","-1","16","17","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30795","PHYS 1310L-03","M","T","01/16/2023-05/09/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Nirupam Roy & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30797","PHYS 1310L-04","M","T","01/16/2023-05/09/2023","1700-1920","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Rebecca Proni & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30796","PHYS 1310L-05","M","W","01/16/2023-05/09/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Roberto Niardi & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30798","PHYS 1310L-06","M","W","01/16/2023-05/09/2023","1630-1850","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Roberto Niardi & Carlos S. Lopez Carrillo","8","16","8","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30799","PHYS 1310L-07","M","R","01/16/2023-05/09/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Jeffrey C. Mason & Carlos S. Lopez Carrillo","0","16","16","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30800","PHYS 1310L-08","M","R","01/16/2023-05/09/2023","1700-1920","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Francisco-Rey A. Pedroza & Carlos S. Lopez Carrillo","2","16","14","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"30802","PHYS 1320-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WORKC 101","4","CLAS","Calculus-based Physics II","Minnie Y. Mao & Genna Crom","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30803","PHYS 1320-02","M","M W F","01/16/2023-05/09/2023","1000-1050","WORKC 101","4","CLAS","Calculus-based Physics II","Minnie Y. Mao & Megan Y. Hein","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30804","PHYS 1320-03","M","M W F","01/16/2023-05/09/2023","1000-1050","WORKC 101","4","CLAS","Calculus-based Physics II","Minnie Y. Mao & Megan Y. Hein","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
"30805","PHYS 1320-05","M","T R","01/16/2023-05/09/2023","1100-1215","WORKC 101","4","CLAS","Calculus-based Physics II","Minnie Y. Mao & Nirupam Roy","0","25","25","0","$50","https://catalog.nmt.edu/courses/PHYS1320",""
